,Unnamed: 0,Comment,URL,Recommendations,Locations,EditorPick,userID,date,Sentiment,Sentiment_sent,Sentiment_b,Sentiment_b_sent,Subjectivity,Subjectivity_sent,Subjectivity_b,Subjectivity_b_sent,Candidate,State,City,latitude,longitude
50529,50529,"""its immense cruelty in seeking to reduce millions of people to poverty and hopelessness""What about the immense cruelty illegal aliens impose upon the American citizens whose jobs they steal - often off-the-books and therefore untaxed?There are 94 million Americans of working age who are not working.  Millions more are underemployed.  They must be a priority over foreigners whose first act in America was to break our very liberal immigration laws.",http://www.nytimes.com/2015/08/20/opinion/gop-candidates-follow-trump-to-the-bottom-on-immigration.html,15.0,USA,0.0,49974062.0,1440074135.0,0.0642857142857,0.5,1,1,0.519047619048,0.5,1,1,Biden,,,,
50530,50530,"The GOP candidates will swing in whatever direction the wind takes them. They have been veering to the far, far radical right for so long, this direction with trying to out Donald the Donald on immigration is certainly not a surprise.The idea that the US government can round up 11 million people and haul them back to Mexico is a childish, brutal fantasy and Trump knows it. He along with the other GOP disaster crew will say anything to stir up the base- and indeed, the base is so easily manipulated by the wedge issue du jour. No one ever accused the red state GOP base of having critical thinking skills... and you wonder why the GOP never wants to fund education?",http://www.nytimes.com/2015/08/20/opinion/gop-candidates-follow-trump-to-the-bottom-on-immigration.html,4.0,Philadelphia,0.0,55028243.0,1440073908.0,-0.184593837535,-0.322916666667,0,0,0.636204481793,-0.322916666667,1,0,Biden,,Philadelphia,,
50531,50531,"The reason that Trump is soaring in the polls is because he has the guts to say what is politically incorrect but what many Americans believe or want to be true.  Yes, he is disgusting and crude with his comments but what he says has the ring of truth.  How he would implement the changes he wants for so many areas of how our country runs things is a mystery.  If he came to power my concern is not just for illegal immigrants but after he gets rid of all 11 million of them, what group will he focus on next.  It kind of has the feel of racial cleansing.  With all the lack-luster presidential candidates on both sides I think he has a good chance of becoming the next commander in chief - yikes!",http://www.nytimes.com/2015/08/20/opinion/gop-candidates-follow-trump-to-the-bottom-on-immigration.html,7.0,Boston,0.0,48480794.0,1440073839.0,0.0846153846154,-0.85,1,0,0.515384615385,-0.85,1,0,Biden,,Boston,,
50532,50532,"All this talk about borders and illegal immigrants denies the fact that the number of illegal immigrants has GONE DOWN by about 1 million in the last 10 years.  Illegal immigrants are leaving the country.  A bigger wall and drones would make it more difficult for those who choose to, to leave!  But the GOP does need an ""other"" to demonize.  Their run at demonizing ""liberals"" is nearly over as populist movements gain strength.  Hate seems to be an important part of GOP identity.",http://www.nytimes.com/2015/08/20/opinion/gop-candidates-follow-trump-to-the-bottom-on-immigration.html,2.0,Boston,0.0,71136314.0,1440073810.0,-0.183796296296,-0.5,0,0,0.544212962963,-0.5,1,0,Biden,,Boston,,
50533,50533,Sometimes the Sanest Reaction to an insane situation....is Insanity.  We are observing the dissoluto,http://www.nytimes.com/2015/08/20/opinion/gop-candidates-follow-trump-to-the-bottom-on-immigration.html,2.0,"Nowthen, Minn.",0.0,63566672.0,1440073788.0,-1.0,-1.0,0,0,1.0,-1.0,1,0,Biden,,Nowthen,,
50534,50534,And working citizens would have to be screened and approved to work in their own country? Sounds a lot like the Stasi in 1960's East Germany to me.,http://www.nytimes.com/2015/08/20/opinion/gop-candidates-follow-trump-to-the-bottom-on-immigration.html,4.0,Stamford,0.0,53027705.0,1440073787.0,0.6,0.6,1,1,1.0,0.6,1,1,Biden,,Stamford,,
50535,50535,""" ... his diminished opponents are following in his wake, like remoras on a shark.""  Well done!",http://www.nytimes.com/2015/08/20/opinion/gop-candidates-follow-trump-to-the-bottom-on-immigration.html,3.0,Boston,0.0,57604216.0,1440073756.0,0.0,0.0,1,1,0.1,0.0,1,1,Biden,,Boston,,
50536,50536,We need another Reagan amnesty instituted.,http://www.nytimes.com/2015/08/20/opinion/gop-candidates-follow-trump-to-the-bottom-on-immigration.html,2.0,new bedford ma,0.0,3123213.0,1440073690.0,0.0,0.0,1,1,0.0,0.0,1,1,Biden,,New Bedford Ma,,
50537,50537,"Are immigrants from Sweden, Canada, Germany and Denmark okay?Could he be specific and about which jobs are being taken away by all those Guatemalans, Mexicans and Salvadorans? Are the unemployment lines full of bitter, formerly employed hopefuls who have been shut out of the work force by illegal aliens? I'm baffled by the vitriol.",http://www.nytimes.com/2015/08/20/opinion/gop-candidates-follow-trump-to-the-bottom-on-immigration.html,3.0,VirginIslands,0.0,64329356.0,1440073664.0,-0.05,0.5,0,1,0.335,0.5,1,1,Biden,,Virginislands,,
50538,50538,Republicans tout the Constitution but are ready to re-write it - first it was the basic freedoms and now it's birth right! And building a wall - how high - armed guards - will it be another Berlin Wall? These are not the ideas of democracy - these are the repressive ideas based on fear and hate. The proposed massed roundup of millions is reminiscent of the war years. The GOP candidates need a tour of the German concentration camps.  ,http://www.nytimes.com/2015/08/20/opinion/gop-candidates-follow-trump-to-the-bottom-on-immigration.html,4.0,Los Angeles,0.0,53687739.0,1440073474.0,0.0208928571429,-0.8,1,0,0.429255952381,-0.8,1,0,Biden,,Los Angeles,,
50539,50539,"Trump is a narcissist.  If you start from there and understand, he is so in love with himself it makes sense in the world Trump.   The man does not reflective on this thought, has self-doubt, question, or weight the impact of the words, which spew, from his combustible mouth like projectile vomit.  The topic almost does not matter, a path to citizenship, a wall; it is Trump the lover of all ideas Trump.  That the other candidates are bottom feeding only illustrates how morally bankrupt the Republican Party and how far from the National “Unity” Party of Lincoln they have strayed.  Clinton, flaws and all will only benefit and save some unforeseen event, the Democrats will keep the White House.  Reminds me of the Scorpion and the Frog; The scorpion shrugged, and did a little jig on the drowning’s frog's back. ""I could not help myself. It is my nature."" ",http://www.nytimes.com/2015/08/20/opinion/gop-candidates-follow-trump-to-the-bottom-on-immigration.html,1.0,"NY,  NY",0.0,66311667.0,1440073432.0,0.0319444444444,0.5,1,1,0.525,0.5,1,1,Biden,,Ny,,
50540,50540,"""He would flood the country with immigration agents.""  Hoo boy.  The 3:00 AM pound on the door comes to America?  Mr. and Mrs. (nee Callahan or Schwartz) Hernandez and their children are rousted by the immigration agents with demands to see their papers.    Meantime, video is broadcast worldwide of thousands of crying, scared and angry deportees wait at the border in the dust and heat to be pushed onto buses headed south of the border.  Folks around the world can see just how tough and resolute America and her President are in solving the problem.   And the actual dollar costs of the manhunts, transport and wall, not to mention the (unintended) costs to the overall economy?  Well...",http://www.nytimes.com/2015/08/20/opinion/gop-candidates-follow-trump-to-the-bottom-on-immigration.html,1.0,Cincinnati,0.0,19059760.0,1440073240.0,-0.217777777778,-0.388888888889,0,0,0.506666666667,-0.388888888889,1,0,Biden,,Cincinnati,,
50541,50541,"""...Or you could say he has given them a gift: the opportunity to be specific in return about what they would do to fix the immigration mess...""Well, they've made it clear they're just like him although less forthright. For that we can thank Mr Trump. Now if he could disclose his specific plans on all other issues, we might get to understand where all the others stand, and that too would be helpful, immensely.",http://www.nytimes.com/2015/08/20/opinion/gop-candidates-follow-trump-to-the-bottom-on-immigration.html,0.0,Montreal,0.0,70949563.0,1440073223.0,-0.0319444444444,-0.0875,0,0,0.345833333333,-0.0875,1,0,Biden,,Montreal,,
50542,50542,"Even the pundits have bought into Trump. It is sickening to listen to them repeatedly say ""He is just saying what everyone is afraid to say."" If that is true, America is truly sick. Media, wake up, quit perpetuating everything Trump.",http://www.nytimes.com/2015/08/20/opinion/gop-candidates-follow-trump-to-the-bottom-on-immigration.html,1.0,Houston,0.0,66045752.0,1440073165.0,-0.466071428571,-0.75,0,0,0.851785714286,-0.75,1,0,Biden,,Houston,,
50543,50543,"Anyone, having read or commenting on this editorial, think Trump or his advisers will have read this Editorial expose? And given if he does/they do, will we all be placed into his reviled media box? You know, the one he claims to ignore because we all hate him and his hair.Are his fellow Republican candidates' muted responses to his immigration positions waiting to get past the Iowa and New Hampshire primaries before becoming more serious in their challenges once events move to South Carolina with its large Black and Hispanic population?How many of us run into Trump supporters and where are any of them, including Trump, getting their information, on issues like immigration, building huge walls, the Iran Deal, the economy?Is America really so ignorant and hateful that a guy like Trump can be actually be elected in 2016; should the rest of us, who object, simply move to Canada, how do we oppose such ignorance and silliness?",http://www.nytimes.com/2015/08/20/opinion/gop-candidates-follow-trump-to-the-bottom-on-immigration.html,0.0,lake leelanau,0.0,22063280.0,1440073101.0,0.0607606679035,-0.8,1,0,0.502875695733,-0.8,1,0,Biden,,Lake Leelanau,,
50544,50544,"What I find naive is the attitude that what Trumps is saying is outrageous. What Trump is saying publicly is exactly the things that Republican candidates say behind closed doors (like Romney and his 47%).  I am glad that Trump is revealing the Republicans' real policy ot immigration, Planned Parenthood, etc. It is time that the American public sees them for who and what they are so they can decide who they want their leaders to be and what they want this country to become.",http://www.nytimes.com/2015/08/20/opinion/gop-candidates-follow-trump-to-the-bottom-on-immigration.html,1.0,Tampa,0.0,15517445.0,1440073075.0,-0.0944444444444,-0.65,0,0,0.490740740741,-0.65,1,0,Biden,,Tampa,,
50545,50545,"There is very little coverage of John Kasich by the Times editorial board or by their regular political columnists compared to that ""lavished"" upon Trump, Rubio, Walker, and Bush. I think these liberal Democrats are deathly afraid that Kasich, a true moderate republican (fiscally conservative and socially liberal) will threaten Hilary Clinton, the candidate they have already committed to.",http://www.nytimes.com/2015/08/20/opinion/gop-candidates-follow-trump-to-the-bottom-on-immigration.html,3.0,Boston,0.0,6352804.0,1440073041.0,-0.0657738095238,-0.08125,0,0,0.449084249084,-0.08125,1,0,Biden,,Boston,,
50546,50546,"I don't know if Trump is at heart a demagogue or he is just playing one on TV. But here he is, spewing nasty racist rhetoric that attracts a rabid following of frustrated, downward mobile bigots and manages to come out #1 in Republican Party polls  Trump is an over-the-top comic-book personality, the quintessential phony capitalist, and a mischievous spoiled bad boy who commands everyone's attention--disclosing for the world to see some of the worst aspects of the Republican Party and this fractured bi-polar country Trump is shrewd. He knows where the hot buttons are, how to push them, demand media attention, and how to trounce his competitors by any means necessary  All the Republican candidates are about the same message: taking back ""our"" country to make it more white, male, &amp; ChristianSome GOP candidates do it more subtly, wink-wink style, like Jeb! and Rubio; some are more brazen like Cruz and Perry. Trump does it on steroids--unleashing his id with over-the-top malicious rhetoric Sadly, more than half the Republicans love it (57% favorable rating for Trump by Republicans in the polls). Nothing subtle about that--so there! you prissy, stuck-up people demanding ""politically correctness"" (better known as civility)BUT, Trump's unfavorable ratings among the public are high at 57% and only 31% favorable; his unfavorable ratings among women hover around 60-70%It will take leadership in the GOP to displace Trump, &amp; evidently there isn't any--as Trump shows us",http://www.nytimes.com/2015/08/20/opinion/gop-candidates-follow-trump-to-the-bottom-on-immigration.html,3.0,CNY,0.0,20620430.0,1440072705.0,-0.0728571428571,-0.65,0,0,0.488035714286,-0.65,1,0,Biden,,Cny,,
50547,50547,"Immigrants don’t come here illegally for nothing. For once, I’d like to hear about the companies and businesses who benefit from illegal immigrant labor. Why and how do they hire? If workers are supposed to have documentation, how do they get work if they don’t? Why are businesses not called to account for their role in this issue?",http://www.nytimes.com/2015/08/20/opinion/gop-candidates-follow-trump-to-the-bottom-on-immigration.html,7.0,Pfafftown,0.0,15702230.0,1440072629.0,-0.5,-0.5,0,0,0.5,-0.5,1,0,Biden,,Pfafftown,,
50548,50548,"Build walls, deport millions, federal job-verification system . . . .Republicans that are so against government when it intrudes on certain ""rights"" are the first ones to call on government to curtail other ""rights"" . . . Immigration policy is just one example, but there are many others . . . guns, abortion, healthcare, education, etc., etc. . . . . It seems to be all relative to the anti-relativists . . .",http://www.nytimes.com/2015/08/20/opinion/gop-candidates-follow-trump-to-the-bottom-on-immigration.html,2.0,NYC,0.0,31767213.0,1440072562.0,0.167857142857,0.5,1,1,0.355952380952,0.5,1,1,Biden,,Nyc,,
50549,50549,"Problem with republicans is the people who vote in their primaries are not a true sample of people likely to vote for them in general elections. This right wing crazies think they are in majority but in fact they are not and history is proof. But since they influence their primaries way more than their true share, candidates try to show reddest necks..And then it is very difficult for them to come back to middle on each and every issue!!",http://www.nytimes.com/2015/08/20/opinion/gop-candidates-follow-trump-to-the-bottom-on-immigration.html,1.0,chicago,0.0,58287729.0,1440072560.0,0.0400793650794,0.425,1,1,0.537301587302,0.425,1,1,Biden,,Chicago,,
50550,50550,"Just substitute ""Jews"" For ""Mexicans"" every time Trump opens his mouth and whom are you reminded of?Understand his strategy now?",http://www.nytimes.com/2015/08/20/opinion/gop-candidates-follow-trump-to-the-bottom-on-immigration.html,7.0,artic,0.0,63467874.0,1440072454.0,0.0,0.0,1,1,0.0,0.0,1,1,Biden,,Artic,,
50551,50551,"Whether he's shooting from the hip, or another part of his lower anatomy Trump seems to command everyone's constant attention in the much the same way as hyperactive children spoiled by their sadly clueless parents invariably do. ",http://www.nytimes.com/2015/08/20/opinion/gop-candidates-follow-trump-to-the-bottom-on-immigration.html,3.0,Qc,0.0,61397772.0,1440072424.0,-0.075,-0.075,0,0,0.414583333333,-0.075,1,0,Biden,,Qc,,
50552,50552,"These are comments from “moderate” NY Times readers?   Or have I ventured onto theblaze.com again?Ancestry.com seems to be every other commercial these days...yet EVERY commercial shows ancestors were at Lincoln’s Gettysburg Address(?) or other diorama showing Old Glory flying over the festivities.  I see that the DAR is making a comeback.  I kept my maiden name as it shows that I am a daughter of a first generation Czech-German.  I have to spell it every time but I refused to change it to a less-immigrant sounding name that my husbands had.  What happened to absolute pride in where we came from?  Of what e pluribus unum means--out of many one is formed?At what point have we become the Weimar Republic where the only accepted citizenship is one where your bloodlines went back at least a century smack dab in the middle of the USA?Jon Stewart had a joke in his stand-up routine how his Russian Jewish immigrant grandfather came to our shores, and within 10 minutes stood on the shore, looked back towards Europe, shook his fist and said “No more immigrants!!”  Yet now every citizen whether first generation or 20th now does the same...and it’s not part of a joke.Our post Civil War legislature passed the 14th amendment so that every child born of African-Americans, Chinese, Irish, Japanese, European, or other Asians were citizens by birthright.I am distraught over this xenophobia.  The fear started in 2001 spread by Fox, Cheney, etc is rampant; we are reaping that sowed.",http://www.nytimes.com/2015/08/20/opinion/gop-candidates-follow-trump-to-the-bottom-on-immigration.html,3.0,Cambridge,0.0,59523432.0,1440072266.0,0.021875,-0.6,1,0,0.262152777778,-0.6,1,0,Biden,,Cambridge,,
50553,50553,"In no place in this Editorial did I see the word ""illegal.""  If you can't get the facts straight, and now you've even dropped the pretense of using the prior dishonest wording of ""undocumented"" and ""unauthorized"" perhaps you shouldn't write anything at all.This is the WORST example of how biased this paper is, and how poorly you are able to make a simple argument for their case, by conflating illegal immigration with legal immigration.  Are you that desperate?",http://www.nytimes.com/2015/08/20/opinion/gop-candidates-follow-trump-to-the-bottom-on-immigration.html,7.0,manhattan,0.0,65929609.0,1440072094.0,-0.218181818182,-0.6,0,0,0.516558441558,-0.6,1,0,Biden,,Manhattan,,
50554,50554,"What I thought was just another Trump pro forma publicity stunt using the GOP primary race as a stage -- he always does this, right? -- with the end goal of getting a new talk-show contract, has morphed into a serious bid for the nomination. How did we get here, talking seriously about Donald Trump as the president of the United States? He's a failed businessman whose last refuge is being a talk-show personality. It's the 2008 financial meltdown that has laid us low: that slow-motion train wreck that the Republican administration, the SEC, the CFTC, watched in a state of dazed fecklessness. Race (""immigration"") is always an easy sell when people are desperate. And there are a lot of desperate people these days in the land of the free and the brave.",http://www.nytimes.com/2015/08/20/opinion/gop-candidates-follow-trump-to-the-bottom-on-immigration.html,2.0,Buenos Aires,0.0,47273500.0,1440071993.0,-0.0319534632035,0.342857142857,0,1,0.5952245671,0.342857142857,1,1,Biden,,Buenos Aires,,
50555,50555,"Trump, Trump, Trump. Yawn.  Many seemingly ""serious"" political commentators suggest that Trump is tapping into some deep vein of the American Zeitgeist, thus accounting for his popularity, which is undiminished even in the face of this horrifying immigration nonsense.So what about that “tapping into the Zeitgeist” thing?   Trump’s popularity is not because he projects a voice of independence, speaking truth to power, representing the honesty citizens long for in politics.   Trump is not representing disenfranchised, unemployed, under-employed or disregarded Americans.  Nothing in his life or brash pronouncements indicates that he cares one bit about them, except to the extent that they can be further impoverished and exploited by his amoral casino empire. Trump’s success reveals the only thing he’s “tapping into:” Americans who admire celebrity, gaudy excess, arrogance, swagger and aggression.   That’s sad, not fascinating.  ",http://www.nytimes.com/2015/08/20/opinion/gop-candidates-follow-trump-to-the-bottom-on-immigration.html,3.0,nyc,0.0,12723708.0,1440071744.0,-0.117948717949,-0.425,0,0,0.562820512821,-0.425,1,0,Biden,,Nyc,,
50556,50556,"Yes, most Americans support immigration as it was envisioned by the nation's Founders.  Most Americans, even many liberals, do not support illegal immigration or amnesty or the various ""paths to citizenship"" being touted by those looking for votes.  Trump has picked up on this and it is winning him supporters.  When is the Times going to realize that leaning liberal does not need to mean leaning toward illegal immigration? Trump didn't create ""the bottom"" and he's not dragging anyone there.  He is just the most colorful illustration of just how low we've gone in this country.  Hilary is a blander example of how low public figures have sunk. ",http://www.nytimes.com/2015/08/20/opinion/gop-candidates-follow-trump-to-the-bottom-on-immigration.html,6.0,philadelphia,0.0,53636845.0,1440071679.0,0.114423076923,0.5,1,1,0.461858974359,0.5,1,1,Biden,,Philadelphia,,
50557,50557,"""But as Mr. Trump swells in the polls, his diminished opponents are following in his wake , like remoras on a shark.""How about ""like fleas on a rat""? It seems more appropriate, as they continue to ""plague"" us.",http://www.nytimes.com/2015/08/20/opinion/gop-candidates-follow-trump-to-the-bottom-on-immigration.html,3.0,Paris,0.0,62222075.0,1440071618.0,0.333333333333,0.5,1,1,0.366666666667,0.5,1,1,Biden,,Paris,,
50558,50558,"Here's the opening of Trump's immigration paper. I'd like to hear your precise objections to these principles:""When politicians talk about “immigration reform” they mean: amnesty, cheap labor and open borders. The Schumer-Rubio immigration bill was nothing more than a giveaway to the corporate patrons who run both parties.""Real immigration reform puts the needs of working people first – not wealthy globetrotting donors. We are the only country in the world whose immigration system puts the needs of other nations ahead of our own. That must change. Here are the three core principles of real immigration reform:""1. A nation without borders is not a nation. There must be a wall across the southern border.""2. A nation without laws is not a nation. Laws passed in accordance with our Constitutional system of government must be enforced.""3. A nation that does not serve its own citizens is not a nation. Any immigration plan must improve jobs, wages and security for all Americans.""",http://www.nytimes.com/2015/08/20/opinion/gop-candidates-follow-trump-to-the-bottom-on-immigration.html,10.0,America,0.0,63984680.0,1440071481.0,0.161607142857,0.6,1,1,0.585416666667,0.6,1,1,Biden,,America,,
50559,50559,"Any woman, minority or GLBT person foolish enough to vote Republican  should have his/her head examined.  The GOP's willingness to incite hate to generate votes is despicable, particularly when done simply to make sure the rich get richer.  ",http://www.nytimes.com/2015/08/20/opinion/gop-candidates-follow-trump-to-the-bottom-on-immigration.html,5.0,minneapolis,0.0,54281712.0,1440071447.0,0.0402777777778,0.0483333333333,1,1,0.621560846561,0.0483333333333,1,1,Biden,,Minneapolis,,
50560,50560,P. T. Trump is nothing but a 3rd rate carnival barker or snake oil salesman selling worthless nostrums to an audience of rabid loons with pitchforks and torchlights!They have breached the gates but lets hope the only thing they destroy is the Republican party and not the entire USA!,http://www.nytimes.com/2015/08/20/opinion/gop-candidates-follow-trump-to-the-bottom-on-immigration.html,3.0,Albany NY,0.0,66596337.0,1440071320.0,-0.2,-0.4,0,0,0.505,-0.4,1,0,Biden,,Albany Ny,,
50561,50561,"So, we have heard what Donald J. Trump has to say on the subject of illegal immigration, we have heard his outline, now what would you like to propose? What is your plan?It's very easy to hit out at the plans of others. No matter how bad you think the plans of others are, if you have no plans or proposals yourself, then you are worse than those you would seek to vilify.Trump has opened the conversation, so continue...I like the idea of a wall on our southern border with Mexico, and I would be happy to add another wall on our northern border with Canada.I like the idea of strict enforcement of E-Verify.I don't like the idea of changing or reinterpreting the 14th Amendment to deny citizenship to those born here.I have no objection to 'getting our house in order', building the wall(s), enforcing E-Verify, implementing new policy and procedures to combat those who overstay visas, and other appropriate actions--- and then granting a general amnesty.Illegal immigration is either an issue we either need to deal with or it is not. All candidates should be asked if they think illegal immigration needs dealt with, if they say yes, we must insist that they share their plan - and if they say no, they should probably start looking for a new job.",http://www.nytimes.com/2015/08/20/opinion/gop-candidates-follow-trump-to-the-bottom-on-immigration.html,2.0,Western MA,0.0,66473511.0,1440071221.0,-0.0158158508159,0.563333333333,0,1,0.529545454545,0.563333333333,1,1,Biden,,Western Ma,,
50562,50562,"So now people who sneaked into our country, violating American immigration law along the way are Americans in waiting?  The Times evolution is now complete.  From illegals, to illegal aliens, to undocumented, to Americans in waiting.  One can only imagine what your next term will be for these people who broke American law and are here illegally.",http://www.nytimes.com/2015/08/20/opinion/gop-candidates-follow-trump-to-the-bottom-on-immigration.html,8.0,"Mahopac, N.Y.",0.0,52987044.0,1440071163.0,-0.128571428571,-0.5,0,0,0.342857142857,-0.5,1,0,Biden,,Mahopac,,
50563,50563,"Regarding conservative, Republican  visions of immigration and citizenship, it might be worthwhile to repeat Emma Lazarus’ poem, “The New Colossus” (1883), which is engraved at the base of the Statue of Liberty here in New York harbor:“Not like the brazen giant of Greek fame,With conquering limbs astride from land to land;Here at our sea-washed, sunset gates shall standA mighty woman with a torch, whose flameIs the imprisoned lightning, and her nameMother of Exiles. From her beacon-handGlows world-wide welcome; her mild eyes commandThe air-bridged harbor that twin cities frame.""Keep ancient lands, your storied pomp!"" cries sheWith silent lips. ""Give me your tired, your poor,Your huddled masses yearning to breathe free,The wretched refuse of your teeming shore.Send these, the homeless, tempest-tossed to me,I lift my lamp beside the golden door!""”“Pedigree” citizenships, mass deportations, government-issued work permits, iron curtains and drone attacks at the border are perhaps the “storied pomp” of  the The Donald and his cohorts, “brazen giants” in their own right.Perhaps they are also the desires of people, who have forgotten their own immigrant origins, and who are oblivious to the Nativist distain their own ancestors experienced.In comparison, anyway, the 19th Century poem engraved at the base of the Statue of Liberty sounds a little on the “liberal” side to me.",http://www.nytimes.com/2015/08/20/opinion/gop-candidates-follow-trump-to-the-bottom-on-immigration.html,0.0,Manhattan,0.0,68725328.0,1440071092.0,0.135405525847,0.666666666667,1,1,0.677005347594,0.666666666667,1,1,Biden,,Manhattan,,
50564,50564,"If the NY Times were a country with no locks on its doors and no policy of control of its personnel policies, anyone could wander in, flooding its newsrooms, and anyone could qualify to write columns, thereby driving down the salaries of its journalists.The reason for Mr. Trump's surge in the polls - which this editorial seeks to demonize - is attributable to the fact that the present alternative (to which the NY Times is apparently welded) is fundamentally flawed - and many people (but apparently NOT the NY Times Editorial Board) recognize that fact. The policies that Mr. Trump articulates are by no means perfect - but they are better than the existing alternative. ",http://www.nytimes.com/2015/08/20/opinion/gop-candidates-follow-trump-to-the-bottom-on-immigration.html,3.0,South Lancaster Ontario,0.0,61891939.0,1440070826.0,0.171180555556,0.75,1,1,0.436111111111,0.75,1,1,Biden,,South Lancaster Ontario,,
50565,50565,"Why is all the opprobrium heaped on the immigrant worker looking for a decent life and nothing at all on the American business owners who hire them?The US now has a computerized system to help employers check the bona vides of employees.  Probably not perfect, but neither is a wall.Do construction companies that pick up casual labor from the street corner really believe those guys are legal?  Do our cities that allow a hundred workers to gather on a corner?If you don't dry up the jobs, no wall will be enough.  A large percentage of illegals come in through airports and overstay their visas.  Is an illegal immigrant that can afford airfare okay, and one who has to walk not?  Well, my guess is an unemployed American might prefer the job taken by the former to the job taken by the latter.",http://www.nytimes.com/2015/08/20/opinion/gop-candidates-follow-trump-to-the-bottom-on-immigration.html,3.0,Washington DC,0.0,63516333.0,1440070728.0,-0.0132653061224,-0.5,0,0,0.390136054422,-0.5,1,0,Biden,,Washington Dc,,
50566,50566,"Those who cam in Mayflowr and those who settled in Jamestown were undocumented, occupied, killed and exterminated those who had this land for thousands of years.   Actaully, I am enjoying the GOP circus and Trump as its chimp. ",http://www.nytimes.com/2015/08/20/opinion/gop-candidates-follow-trump-to-the-bottom-on-immigration.html,4.0,Midwest,0.0,55689101.0,1440070713.0,0.15,0.5,1,1,0.3,0.5,1,1,Biden,,Midwest,,
50567,50567,"It's not even Trump that is scary.  What's scary is the number of people commenting on this piece who support his idiocy.  You'd expect that at Fox, but  so many ill-informed, bigoted responses in the NY Times certainly suggests that the US may be in trouble.  ",http://www.nytimes.com/2015/08/20/opinion/gop-candidates-follow-trump-to-the-bottom-on-immigration.html,5.0,Indianapolis,0.0,55040540.0,1440070566.0,-0.130952380952,-0.5,0,0,0.611904761905,-0.5,1,0,Biden,,Indianapolis,,
50568,50568,"""It has long been a hard job to keep the highly combustible immigration debate on the right side of sanity and reality.""No...it's been a hard job to keep any GOP policy on the right side of sanity and reality. Name one Republican idea that's been a good idea.Trickle-down economics ? It decimated the national treasury, aid to states, national infrastructure, the middle class, the poor and made tax evasion highly fashionableThe unregulated 'free market' ? It gave us the most unaffordable healthcare system in the world, the 2008 bankster sociopath economic meltdown and record income inequalityWar, War, What Are We Waiting For ? It gave us the Iraq-Middle East destabilization super-catastrophe by the Neo-Con-Artist nincompoopsMoney Is Speech ? It gave us a dollaracracy and flushed Thomas Jefferson's democracy down the toilet2nd Amendment Derangement Syndrome ? It made America a deadly shooting gallery so a few gun factory owners could have infinite profitsVoter Suppression ? It gave us Jeb's 2000 Florida and national hijacking of the public's vote so we could have the worst President in modern historyBirth Control ? Abstinence only allowed - a known and demonstrated failure - a preposterous idea conjured out of a religious fantasy....and no sex education or real contraception allowedCommingling of Church and State ? Now we have religious corporationsThe Republican Party of cultured stupidity is completely disconnected from sanity, reason and basic humanity.",http://www.nytimes.com/2015/08/20/opinion/gop-candidates-follow-trump-to-the-bottom-on-immigration.html,59.0,"Verona, N.J.",0.0,51878992.0,1440069967.0,-0.0116343327454,0.7,0,1,0.448715461493,0.7,1,1,Biden,,Verona,,
50569,50569,"This country is troubled not by some illegal immigrants from Mexico who might end up mowing lawns or working in a car wash.  The country is troubled by Wall Street chicanery, hedge fund billionaires not paying taxes, a do-nothing Congress controlled by a Know-Nothing party, lack of proper health care, crumbling infrastructure caused by endless tax cuts for the wealthy, jobs shipped overseas to poverty wage countries, and on and on.But I guess some poor people from Mexico are easy targets - and they don't fight back.",http://www.nytimes.com/2015/08/20/opinion/gop-candidates-follow-trump-to-the-bottom-on-immigration.html,7.0,NYC,0.0,3757678.0,1440078033.0,-0.121296296296,-0.5,0,0,0.642592592593,-0.5,1,0,Biden,,Nyc,,
50570,50570,"The entire GOP plan could be a ploy to use Trump to throw everything at the electorate  and see what sticks.  After he drops out, the *real* candidate could approach the people as someone more moderate while promoting the surviving issues.  Evil genius stuff.  ",http://www.nytimes.com/2015/08/20/opinion/gop-candidates-follow-trump-to-the-bottom-on-immigration.html,1.0,Planet Earth,0.0,449122.0,1440077638.0,-0.06,-1.0,0,0,0.625,-1.0,1,0,Biden,,Planet Earth,,
50571,50571,Go Donald Go.  The time has come for our incompetent politicians to be shown for what they are doing: ignoring the Constitution.  They are charged with protecting our borders.  They fail by not stopping illegal immigration and they fail in their efforts to implement effective cyber security.  Mostly they just fail.  Bring on a true reformer.  The future looks bright with Donald!,http://www.nytimes.com/2015/08/20/opinion/gop-candidates-follow-trump-to-the-bottom-on-immigration.html,0.0,"somewhere, usa",0.0,65204384.0,1440076463.0,-0.0025,0.35,0,1,0.464166666667,0.35,1,1,Biden,,Somewhere,,
50572,50572,"Time to end birthright citizenship and secure the borders, including greater enforcement against those who overstay their visas. Once we have solid evidence that the borders are controlled, we can then talk about a path to citizenship for those who are here illegally.",http://www.nytimes.com/2015/08/20/opinion/gop-candidates-follow-trump-to-the-bottom-on-immigration.html,1.0,Boston,0.0,6352804.0,1440074274.0,0.1,0.45,1,1,0.425,0.45,1,1,Biden,,Boston,,
