,Unnamed: 0,Candidate,City,Comment,EditorPick,Locations,Recommendations,Sentiment,Sentiment_b,Sentiment_b_sent,Sentiment_sent,State,Subjectivity,Subjectivity_b,Subjectivity_b_sent,Subjectivity_sent,URL,Unnamed: 0.1,Unnamed: 0.1,date,latitude,longitude,userID
32726,1284,Biden,,"I'm still waiting for a journalist with a backbone to tell Donald Trump, ""Where's your evidence?""  Then wait for a credible answer. As Adlai Stevenson said to the Russian ambassador, ""I'm prepared to wait for your answer 'til hell freezes over, Mister Ambassador.  I don't understand how alleged professional journalists allow Trump to get away with making inflamatory statements without backing them up with facts and numbers that can be easily checked.  Mister Trump appears to be, according to our media, a frontrunner and a serious threat to all the others vying for the Republican nomination.  It's a myth.  Trump isn't the only Republican spreading lies, hate, division, fear and misinformation.  ",0.0,arizona,19,-0.0375,0,1,0.4,AZ,0.5375,1,1,0.4,http://www.nytimes.com/2015/08/20/opinion/gop-candidates-follow-trump-to-the-bottom-on-immigration.html,,,2015-08-20 02:40:29,33.7712,-111.3877,7634026.0
32727,1285,Biden,,"Trump has truly tapped into the American perverse, engaging all opponents as idiots or losers and demonizing the weak. His proposal to revoke birthright citizenship, leeched onto by sinking rivals like Senator Graham, only serves to deepen the disgrace of his candidacy. The party of  Lincoln, TR, Ike, and Reagan is absolutely dead - which is a shame. And I say that as a lifelong Democrat.",0.0,Arizona,68,-0.159375,0,0,-0.2,AZ,0.540625,1,0,-0.2,http://www.nytimes.com/2015/08/20/opinion/gop-candidates-follow-trump-to-the-bottom-on-immigration.html,,,2015-08-20 02:16:09,33.7712,-111.3877,61219433.0
32728,1286,Biden,Show Low,"The GOP is a mess.  The conservative wing will never elect another black(Carson), Trump will not beat Hillary because of his hate everybody attitude and we are stuck with ""who me?"" Bush. Another Clinton and Bush, is that the best this country can do?   ",0.0,"Show Low, AZ",8,-0.09375,0,1,1.0,AZ,0.56875,1,1,1.0,http://www.nytimes.com/2015/09/05/us/politics/talk-in-gop-turns-to-a-stop-donald-trump-campaign.html,,,2015-09-04 19:41:12,33.7712,-111.3877,62645820.0
32729,1287,Biden,,"Trump is articulating what many Americans - Republicans, Democrats and independents - know and fear: too much of politics is controlled by a small number of billionaires who operate through hidden networks of super-PACS and groom candidates to further their desired policy positions. The middle-income Americans get repeatedly warmed by these policy outcomes, so there is a constant propaganda effort ot use appropriate words to hide the real agenda. The Republicans are upset because Trump is saying bluntly what other candidates will not say as it will harm their image - even though his attitude towards women, immigrants and others are the same. It is his honesty that is bringing him greater and greater support among those who feel most threatened by social change.",0.0,Arizona,21,0.152777777778,1,1,0.383333333333,AZ,0.348888888889,1,1,0.383333333333,http://www.nytimes.com/2015/09/05/us/politics/talk-in-gop-turns-to-a-stop-donald-trump-campaign.html,,,2015-09-04 18:21:53,33.7712,-111.3877,1826961.0
32730,1288,Biden,Phoenix,"Clearly conservative elites do not understand what is driving the party base.""Andy Sabin, a New York supporter of Jeb Bush, said the question of what to do about Mr. Trump had come up repeatedly on the Hamptons fund-raising circuit this summer, as what seemed like a summer romance by disenchanted conservatives blossomed into a full-blown insurgency.""And that pretty much sums up the quiche and Volvo mentality of the ffete corps of impudent snobs who control the GOP.",0.0,"Phoenix, AZ",8,0.171590909091,1,0,-0.35,AZ,0.50946969697,1,0,-0.35,http://www.nytimes.com/2015/09/05/us/politics/talk-in-gop-turns-to-a-stop-donald-trump-campaign.html,,,2015-09-04 16:48:36,33.7712,-111.3877,56767034.0
32731,1289,Biden,Scottsdale,"Since its adoption of the pro-segregation Southern Strategy in the 1960s, the Republican Party has tried to maintain a balancing act of appeasing two factions of its voter base: intellectual conservatives on one hand, and racists and religious bigots on the other. Donald Trump is the cost of this morally bankrupt tactic. It is amusing for those of us who refused to reward this moral failure with our votes to see the party suffer from this current ""Trump problem."" Trump is simply amplifying and vocalizing in an unfiltered manner the actual thoughts of the leading faction of the Republican Party. The party is annoyed at him not because he holds these immoral views, but because he isn't using the proper code words to disguise those views in a way that immunizes the party from being called out for them. It is acceptable to innocently demand that we ""secure the border."" It is not acceptable to label Mexicans a bunch of rapists. Both are saying the same thing. ",0.0,"Scottsdale, Arizona",11,0.0093137254902,1,1,0.45,AZ,0.41218487395,1,1,0.45,http://www.nytimes.com/2015/09/05/us/politics/talk-in-gop-turns-to-a-stop-donald-trump-campaign.html,,,2015-09-04 16:09:26,33.7712,-111.3877,61411875.0
32732,1290,Biden,Paradise Valley,"Never have I seen a candidate so reviled by BOTH sides of the aisle as Donald Trump. That said, if the party elites, the talking heads and Washington insiders hate this candidate so much, he must be good for the average citizen. We're supposed to be a country of laws, not of men. Americans are tired of politicians who selectively enforce our laws. Barack Obama's Justice Department has all but ignore Title 8 of the United States Code. The same Justice Department has refused to convene a grand jury concerning the IRS's targeting of conservative groups. Even Democrats are tired of their leading candidate's legal shenanigans concerning her dance with classified information on a private email server.Trump is a businessman, He knows that in business, your word is your bond. I notice that he has mad NO promises to anyone. Other than taxes and immigration, he's made no policy statements. I want to see with whom he associates concerning other issues. Because, while it's impossible to know everything on every subject, you can hire people smarter than you to handle that subject matter.I don't want a ""nice guy"" to be my president. I don't want to have a beer with him/her. I want a SOB who will give me straight information and will get the job done. I want a person who our allies can count on and will give our enemies pause. I don't see that in any of the other 16 Republican candidates.",0.0,"Paradise Valley, AZ",10,-0.0710526315789,0,0,-0.625,AZ,0.546929824561,1,0,-0.625,http://www.nytimes.com/2015/09/05/us/politics/talk-in-gop-turns-to-a-stop-donald-trump-campaign.html,,,2015-09-04 15:27:57,33.7712,-111.3877,56222797.0
32733,1291,Biden,Mesa,"Do the Southern Baptists even bother to support the 10 Commandments? The prohibition against killing (#6) stops at birth. Why isn't Jeb criticized for supporting the death penalty?I haven't heard a moral outcry against Ferguson, MO Police Department, etc. about ""bearing false witness"".(#9)The concept of ""stealing"" (#8) obviously does not apply to banks and ""too big to fail"" Wall Street.And as for ""coveting"" (#10), don't you think wanting  ""power"" over the beliefs of others is the most dangerous sin of all, since it leads to the justification of all the others?",0.0,"Mesa, AZ",21,-0.025,0,0,-0.4,AZ,0.44,1,0,-0.4,http://www.nytimes.com/2015/09/17/opinion/have-evangelicals-who-support-trump-lost-their-values.html,,,2015-09-17 09:50:01,33.7712,-111.3877,53015216.0
32734,1292,Biden,Mesa,"Trump's response should be easy: ""Like King David, my past sins would prevent me from building the Temple. But also like KIng David, I am the strong leader America needs now.""Perhaps he will hire me as a PR consultant (ha ha)",0.0,"Mesa, AZ",1,0.205555555556,1,1,0.433333333333,AZ,0.605555555556,1,1,0.433333333333,http://www.nytimes.com/2015/09/17/opinion/have-evangelicals-who-support-trump-lost-their-values.html,,,2015-09-17 09:14:04,33.7712,-111.3877,53015216.0
33061,1619,Biden,Berks County,"The closing paragraph of your profile piece on July 3rd:“I believe there was a lot of editorializing on philosophy,” Ms. Lake said. “At the time, we were thinking that the important thing in politics was to educate people, to get them to understand what was happening in the world, rather than to get elected.”I think that that hasn't changed.  Sanders's appeal is that he still cares deeply about getting people to understand what is happening in the world.  He might be focused on that rather than actually winning -- but he's tended to win elections anyway.",0.0,"Berks County, PA",11,0.425,1,1,0.65,PA,0.6375,1,1,0.65,http://www.nytimes.com/2015/07/09/upshot/why-bernie-sanderss-momentum-is-not-built-to-last.html,,,2015-07-08 16:12:51,40.5773,-77.264,13526039.0
33062,1620,Biden,Levittown,"Bernie Sanders is the first candidate to truly understand and care about the middle class of this country.  He will not be bought by the rich.  He is truly a man for the people and will be put in office as President by the people, one small donation at a time with no one to ""owe"" once he gets there.  He represents all the good things this country stands for and promises to take care of the middle class and make sure everyone pays their fair share, most importantly to level the taxes so that the working middle class aren't carrying the burden as they are now.  ",0.0,"Levittown, PA",33,0.288636363636,1,1,0.4,PA,0.488383838384,1,1,0.4,http://www.nytimes.com/2015/07/09/upshot/why-bernie-sanderss-momentum-is-not-built-to-last.html,,,2015-07-08 08:02:38,40.5773,-77.264,72466818.0
33063,1621,Biden,Bethlehem,"If HRC's campaign should unexpectedly implode, her wealthy backers would rush a Clinton clone into the race.  And if by some miracle Bernie obtained the nomination these same folks would  prefer any Republican to Sanders. Absent well-organized and class conscious voters,  Mr. Cohn is correct that Bernie has no chance.  But if given the opportunity I'm still voting for him. ",0.0,"Bethlehem, PA",19,0.175,1,1,0.3,PA,0.65625,1,1,0.3,http://www.nytimes.com/2015/07/09/upshot/why-bernie-sanderss-momentum-is-not-built-to-last.html,,,2015-07-08 08:37:58,40.5773,-77.264,69710414.0
33064,1622,Biden,Pa,"This is an article that had to be written.  As deftly noted by Mr. Cohn: ""...But the only candidates who could threaten Mrs. Clinton’s path to the nomination would be ones who could break her grip on the party’s moderate wing....""No moderate Democrat will vote for a self-proclaimed socialist and Senator Sanders is just that. To do so would be to invite a possible 49 state bloodbath at the hands of the massively funded Republican candidate in November '16. ",0.0,PA,2,0.1,1,1,0.6,PA,0.883333333333,1,1,0.6,http://www.nytimes.com/2015/07/09/upshot/why-bernie-sanderss-momentum-is-not-built-to-last.html,,,2015-07-08 08:32:37,40.5773,-77.264,67740111.0
33065,1623,Biden,Pittsburgh,"For proof of how Bernie Sanders is the liberal Ron Paul, all you have to do is to read the comments section of this article (or anything else online about Sanders).  He has dozens and dozens of passionate supporters on the Internet who descend like thunder from the skies on anyone who casts aspersions on their hero or is electoral prospects - especially by using charts and graphs!  Clearly Sanders' appeal cannot be quantified by mere data and he represents a brand new model of organization and issues that will galvanize hitherto alienated voters and carry him to great electoral heights!  Or so says some guy that changed the oil in my car the other day.  ",0.0,"Pittsburgh, PA",5,0.0801948051948,1,1,0.134090909091,PA,0.616125541126,1,1,0.134090909091,http://www.nytimes.com/2015/07/09/upshot/why-bernie-sanderss-momentum-is-not-built-to-last.html,,,2015-07-08 07:15:32,40.5773,-77.264,45824090.0
33066,1624,Biden,Harrisburg,"Coming soon:  ""Why Bernie's Lead in the Polls Can't Last... We Think.""",0.0,"Harrisburg, PA",55,0.0,1,1,0.0,PA,0.0666666666667,1,1,0.0,http://www.nytimes.com/2015/07/09/upshot/why-bernie-sanderss-momentum-is-not-built-to-last.html,,,2015-07-08 06:11:18,40.5773,-77.264,67945653.0
33067,1625,Biden,Pa,"You underestimate the anti-dynastic ABC (anyone but another Clinton or Bush for that matter) vote. Hillary is a scary candidate for many and the only way she would win a national election is if the GOPs managed to field an even scarier, more deeply in the pockets of... banks, foreign governments, whatever and less appealing adversary.I remember me actually registering myself 'democrat' only so that I could cast my vote against Hillary back in 2008. I generally don't care who gets to be the next Prez because they all pick up from wherever their predecessor left off, regardless of party, but even the thought of Empress Clinton the Second energized me enough to register democrat and pick Obama at the primary.",0.0,PA,34,0.10462962963,1,1,0.216666666667,PA,0.393981481481,1,1,0.216666666667,http://www.nytimes.com/2015/07/09/upshot/why-bernie-sanderss-momentum-is-not-built-to-last.html,,,2015-07-08 05:20:38,40.5773,-77.264,71555241.0
33068,1626,Biden,White Haven,"When will we finally learn to differentiate between ""jobs"" and a ""living""? Slaves had jobs but not much of a living. The big boys in finance have jobs. But my guess is they wouldn't want to swap their ""job"" for a ""job"" in Wal Mart. CEOs have a ""job"" but wouldn't trade theirs for an entry level ""job"""" in the same company.Sending one's manufacturing ""job"" that paid a decent wage to China, or elsewhere, in exchange for a Walmart ""job"" is not a good trade, except for the top management. Just talked to a guy in his sixties the other day who was told that in two years his company is going to Mexico. He will be 2 years shy of his target retirement of 66. What will his chances be? Maybe he can get a job as a greeter. All ""jobs""are not equal. ""Jobs"" is a term used by businesses  to make it look responsible in society. The question should always be, ""How much do these ""jobs"" pay?"" Then we know if we are comparing apples to apples.",0.0,"White Haven, PA",22,-0.000694444444444,0,0,-0.5,PA,0.422222222222,1,0,-0.5,http://www.nytimes.com/2015/07/08/opinion/thomas-b-edsall-whose-party-is-it-anyway.html,,,2015-07-08 07:28:32,40.5773,-77.264,65050235.0
33069,1627,Biden,Philadelpihia,"DO THE MATH  It's clear that if you add together the number of jobs needed to generate both exports and imports from the states named, CA, TX and NY, then you get an estimate of the total number of jobs lost to trade.  Had those jobs remained onshore, the balance of trade for those states would have fewer imports, though possibly fewer exports as well.  Anyhow, the majority in Congress is blocking jobs that would rebuild and renovate our failing infrastructure, in the name of shrinking government. The result of deferring repairs in the anticipation that the Free Market will help the ailing infrastructure to heal itself.  Right!  With some help from the Tooth Fairy, the Easter Bunny and Santa Claus (only if you're good).  Meanwhile any expectation that comity will magically become the order of the day in the legislative branch are, at best, delusional.  I wish all cures for political ills were so easy to imagine.       ",0.0,"Philadelpihia, PA",5,0.317316017316,1,1,0.75,PA,0.663852813853,1,1,0.75,http://www.nytimes.com/2015/07/08/opinion/thomas-b-edsall-whose-party-is-it-anyway.html,,,2015-07-08 04:19:40,40.5773,-77.264,35001936.0
33070,1628,Biden,Pittsburgh,"Clinton’s top ten donors list: Citigroup, Inc. (782K), Goldman Sachs (711K), LA Piper (628K), JPMorgan Chase (620K), Emily’s List (605K), Morgan Stanley (543K), Time Warner (411K), Skadden Arps &amp;c., (406K) Lehman Bros. (362K), Cablevision Sys. (336K)“Bernie’s” top ten are: Machinists Union (95K), Teamsters Union(83K), U.A.W. (75K), National Education Assoc. (69K), Communications Workers of America (65K), United Food &amp; Comm. Workers Union(65K), Laborers Union (63K), Carpenters &amp; Joiners Union (61,500), American Assoc. for Justice (60K), Amer. Fed. of State/Cnty Employees (59K)Now...who do you think Hillary is working for?Who do you think Bernie is working for?That very contrast, occurring at a time when there is great dissatisfactionwith morally criminal gathering of the nation's wealth in the hands of afew thousand people...that could lead to the very grassroots, hands-on,tiring, boring work that gets elections won.Bernie has it.Guess about the other one.",0.0,"Pittsburgh, PA",0,0.0613636363636,1,0,-0.4,PA,0.388636363636,1,0,-0.4,http://www.nytimes.com/times-insider/2015/07/07/can-bernie-sanders-beat-hillary-clinton-reporters-notebook/,,,2015-07-08 03:00:57,40.5773,-77.264,1062967.0
33071,1629,Biden,Bethlehem," If HRC's campaign were to unexpectedly implode, her billionaire financial backers would rush to find a Clinton clone, someone who wouldn't threaten their interests.  And is it too cynical to believe these folks would even prefer Bernie losing to a Republican if it came to that? Absent a well-organized, class conscious electorate, Bernie's chances remain extremely remote.  Having said all  that, I'm still voting for him.",0.0,"Bethlehem, PA",0,-0.1,0,0,-0.6,PA,0.54,1,0,-0.6,http://www.nytimes.com/times-insider/2015/07/07/can-bernie-sanders-beat-hillary-clinton-reporters-notebook/,,,2015-07-08 02:13:37,40.5773,-77.264,69710414.0
33072,1630,Biden,Philadelphia,"There is an implicit assumption that the American public hungers for anything beyond the next piece of fluff that spills into the marketplace. Do we want radical change?  Do we want any change enough to vote? Most of us seem to have enough energy to gripe, but beyond airspace filled with truly stupid rants by those posing as serious commentators there only seems to be smoke and mirrors.Mr. Sanders needs some very serious, very talented and very dedicated people who not only believe he can win, but also know that is only possible with absolute determination and organization. I have sought local organizers without  success. He has a lot of simple straightforward organizing to get done and I don't think those who are working for him have the fire in their belly. I'm not sure they even know what the fire is. People need to know he exists before they can consider his candidacy.Hillary Clinton may be the first woman, but she is also standing in line with the last people we should seriously consider as our next President.  Rah rah sis boom bah will only take a team so far. He knows just how important this election is for our nation. Do we?",0.0,"Philadelphia, PA",1,0.0704838709677,1,1,0.4,PA,0.567345110087,1,1,0.4,http://www.nytimes.com/times-insider/2015/07/07/can-bernie-sanders-beat-hillary-clinton-reporters-notebook/,,,2015-07-07 23:17:54,40.5773,-77.264,53616761.0
33073,1631,Biden,Pa,"How is it remotely possible that a man with a documented history of ""outside the box"" liberal/socialist writings and speeches could possible gain widespread acceptance amongst unions and women? What are his views on racial injustice? Does Mr. Sanders have any empathy there?And if he cannot win over minorities and women - classic Democratic constituents - how can he possibly win the Democratic nomination and defeat one of a dozen Republican candidates, once nominated and subsequently fueled by Billionaire-Row Super PACs? Bernie Sanders has exciting ideas, but he needs political clout, not willpower. Even if he sat at the feet of President Clinton for a year, I don't believe he'd attain the requisite charisma mandatory for winning the 2016 Presidential election. ",0.0,PA,0,0.263636363636,1,1,0.5,PA,0.489393939394,1,1,0.5,http://www.nytimes.com/times-insider/2015/07/07/can-bernie-sanders-beat-hillary-clinton-reporters-notebook/,,,2015-07-07 18:06:20,40.5773,-77.264,67740111.0
33074,1632,Biden,State College,"Can Bernie win?  If the NYTimes starts to treat him as a serious candidate, if it starts writing about his voting record and his platform, it will create better-informed voters.  Better-informed voters will absolutely prefer Bernie to Hillary.",0.0,"state college, pa",13,0.222222222222,1,1,0.8,PA,0.655555555556,1,1,0.8,http://www.nytimes.com/times-insider/2015/07/07/can-bernie-sanders-beat-hillary-clinton-reporters-notebook/,,,2015-07-07 16:31:42,40.5773,-77.264,67817500.0
33075,1633,Biden,Pa,"""I assume here that raising the minimum wage would not have reduced the income of those in the top 10 percent.""Bad assumption. Unless productivity rises at a faster rate than wages (highly unlikely in the scenario presented), profits will be reduced by the exact amount of the wage increase. The top 10 percent gets a large portion of their income in dividends and capital gains, which are a residual of profits. ",0.0,PA,2,0.192857142857,1,0,-0.7,PA,0.435714285714,1,0,-0.7,http://www.nytimes.com/2015/07/07/upshot/why-a-meaningful-boost-for-those-at-the-bottom-requires-help-from-the-top.html,,,2015-07-07 11:44:37,40.5773,-77.264,4191958.0
33076,1634,Biden,Berks County,"This article is accompanied by three photos:- A gentleman on a John Deere tractor with a small ""Bernie"" sign.- Bernie Sanders walking down a street in Creston, Iowa, introducing himself to the residents.- Clinton supporters posing with a cardboard cutout of Hillary Clinton.I don't know if the graphics editor intended to send a message, but the message is accurate.",0.0,"Berks County, PA",15,-0.00185185185185,0,1,0.4,PA,0.440740740741,1,1,0.4,http://www.nytimes.com/2015/07/07/us/politics/hillary-clintons-team-is-wary-as-bernie-sanders-finds-footing-in-iowa.html,,,2015-07-06 20:41:54,40.5773,-77.264,13526039.0
33077,1635,Biden,Pa,"Who remembers Howard Dean? The ""...candidate from the Democratic wing of the Democratic Party...""? How did Governor Dean work out for us? Who do you want choosing up to the next 3 Supreme Court Justices in the next 4-year term? Ms. Clinton; or the profoundly un-electible Bernie Sanders? I'm tired of losing. NAFTA may actually have worked for some of us - the last meaningful raises I got were in the mid to late 1990s. Some guy named Bill Clinton inspired, and did not back down from Republican tyranny.President Clinton's wife has worked her entire life for this chance. Don't toss Ms. Clinton's electable candidacy away for a profoundly idealistic philosopher. When's the last time one of those was elected?",0.0,PA,3,-0.0134920634921,0,0,-0.4,PA,0.353373015873,1,0,-0.4,http://www.nytimes.com/2015/07/07/us/politics/hillary-clintons-team-is-wary-as-bernie-sanders-finds-footing-in-iowa.html,,,2015-07-06 19:44:44,40.5773,-77.264,67740111.0
33078,1636,Biden,Northampton,"Hillary Clinton is the embodiment of everything Democrats claim to hate.  And her 'principles' are endlessly amorphous, they take whatever form the audience in front of her wants them to be.",0.0,"Northampton, PA",24,-0.241666666667,0,0,-0.8,PA,0.583333333333,1,0,-0.8,http://www.nytimes.com/2015/07/07/us/politics/hillary-clintons-team-is-wary-as-bernie-sanders-finds-footing-in-iowa.html,,,2015-07-06 17:15:54,40.5773,-77.264,59541610.0
33079,1637,Biden,Pittsburgh,"I wasn't planning on making political donations this early in the process, but this particular article convinced me otherwise. If even the New York Times isn't willing to take Bernie Sanders'  candidacy seriously, then he needs our help now.",0.0,"Pittsburgh, PA",94,-0.00921717171717,0,1,0.0888888888889,PA,0.434090909091,1,1,0.0888888888889,http://www.nytimes.com/2015/07/07/us/politics/hillary-clintons-team-is-wary-as-bernie-sanders-finds-footing-in-iowa.html,,,2015-07-06 16:25:16,40.5773,-77.264,70355346.0
33080,1638,Biden,Pittsburgh,"We have seen this show before in Iowa and New Hampshire - most recently, in 1999 when Bill Bradley was pulling 45-50% in polls versus Al Gore and in 2003 when Howard Dean was doing the same against John Kerry.  Then Iowa and New Hampshire Democrats came to their senses and supported the eventual Party nominee.  Barring a major scandal or gaffe by Hillary, the same thing will happen when the votes start coming in January 2016 - Hillary by strong single or low double digits, but Hillary nevertheless and Sanders throwing in the towel after Super Tuesday.",0.0,"Pittsburgh, PA",5,0.127538780664,1,1,0.159090909091,PA,0.360281385281,1,1,0.159090909091,http://www.nytimes.com/2015/07/07/us/politics/hillary-clintons-team-is-wary-as-bernie-sanders-finds-footing-in-iowa.html,,,2015-07-06 13:06:47,40.5773,-77.264,45824090.0
33081,1639,Biden,Philadelphia,"""Reform conservatism"" is a ridiculous notion, a movement comprising approximately four people who went to Dartmouth and labeled themselves ""thinkers."" The Trump voters, on the other hand, number in the millions, almost none of whom could tell you what the EITC is but are just rooting for he biggest gorilla to win. There will be no meeting of the minds here. There will only be snowballing bigotry and mindless hatred mowing down the ciphers appointed by the donor class to run the Republican Party.  As a Democrat, I thoroughly enjoy this. As an American, I wonder with trepidation how we all became captive to the agimg white fans of a reality TV show.",0.0,"philadelphia, PA",55,0.0169191919192,1,1,0.4,PA,0.514898989899,1,1,0.4,http://www.nytimes.com/2015/09/08/upshot/is-trump-the-candidate-reform-conservatives-are-seeking.html,,,2015-09-05 21:46:25,40.5773,-77.264,49266071.0
33082,1640,Biden,,"First putting George Wallace's name (a Democratic Racist) with Trump's name is a poor trick to play. Getting control of Illegals is controlling law not race. Second, the term conservative as used in Washington, doesn't have the same meaning as in the majority of the United States. The Washington types are all RINO's that have no idea or believe, what the country really thinks or wants. Tea Party members are a mind set of older voters, who vote. The more that are sent to congress, the more the term ""crazy"" is used by the RINO's.I just read and laughed at an article by Jonah Goldberg, where he wrote ""Conservatives have spent more than 60 years arguing that ideas and character matter"". I posted back, then why do we have abortion, out of control illegal immigration, gay marriage and others. That's character?Over the past sixty years the Democratic Party has become a socialist model, and the Republicans have done nothing. People don't know everything about Trump, but the middle class conservatives are desperate for some type opposition that will tell the Democratic Party to go to H-LL.You also have to wait until more defined polls come out. Your going to discover that the Tea Party mentality is going to cross over to a larger percentage blacks and Hispanics",0.0,Pennsylvania,3,0.0674242424242,1,1,0.5,PA,0.351136363636,1,1,0.5,http://www.nytimes.com/2015/09/08/upshot/is-trump-the-candidate-reform-conservatives-are-seeking.html,,,2015-09-05 20:46:18,40.5773,-77.264,65895258.0
33083,1641,Biden,Northampton,The American people are sick of seeing illegal aliens and H1B Visa workers depress wages and take their jobs for the benefit of the Chamber of Commerce.  They are also sick of watching all their tax dollars soaked up to accommodate people who believe that obeying the law and respecting our borders is somehow optional for them.,0.0,"Northampton, PA",12,-0.399047619048,0,0,-0.714285714286,PA,0.449523809524,1,0,-0.714285714286,http://www.nytimes.com/2015/09/08/upshot/is-trump-the-candidate-reform-conservatives-are-seeking.html,,,2015-09-05 19:40:47,40.5773,-77.264,59541610.0
33084,1642,Biden,Pa,"Where have you all been the past dozen years or so?  The GOP has already been at the bottom.  Trump is just speaking more plainly what all too many Republicans believe and try to hide.  -- And not only on immigration, but on so many other topics as well.",0.0,PA,39,0.130102040816,1,1,0.261904761905,PA,0.497448979592,1,1,0.261904761905,http://www.nytimes.com/2015/08/20/opinion/gop-candidates-follow-trump-to-the-bottom-on-immigration.html,,,2015-08-20 10:23:30,40.5773,-77.264,46188209.0
33085,1643,Biden,Harrisburg,"My mother was not a US citizen when I was born. She didn't became a citizen until I was about 17. Was any of that my fault? I went to school, played Little League baseball and Pop Warner football, was active in all sorts of activities in high school. All before she became a citizen (and getting an award for having the highest score on the citizenship test required then).So what would you have done? Deport me? To where? Before I had the chance to serve as a US Air Force officer or earn several college degrees or get a job, and a house, get married, pay taxes, etc.?What's the matter with some of you? Many of those getting birthright citizenship will be more ""American"" than some kids whose families have been here forever. Birthright citizenship is one of our nation's strengths, not a weakness or something to be ""fixed.",0.0,"Harrisburg, PA",15,0.13212962963,1,1,0.333333333333,PA,0.343333333333,1,1,0.333333333333,http://www.nytimes.com/2015/08/20/opinion/gop-candidates-follow-trump-to-the-bottom-on-immigration.html,,,2015-08-20 09:34:48,40.5773,-77.264,1182582.0
33086,1644,Biden,Rydal,"Throughout the history of our country, Conservatives have always been on the wrong side of social issues: not occasionally, not often, but always. Any time that civil liberties or personal freedoms have been expanded or extended, it has always been the Conservative elements of the country who stood in stark opposition. Any time that civil liberty or personal freedom has suffered a restriction or set back, it has always been by the pens of Conservative legislators. Suffrage, interracial marriage, gender equality, gay rights, school integration, reproductive rights, and religious freedoms. The Conservative portions of our country have come together on court house steps with hateful signage and rallied against every single one of these things. Every new liberty has been attained only against the torrential flow of Conservative public opinion.",0.0,"Rydal, PA",9,-0.0142357642358,0,1,0.208333333333,PA,0.373884448884,1,1,0.208333333333,http://www.nytimes.com/2015/08/20/opinion/gop-candidates-follow-trump-to-the-bottom-on-immigration.html,,,2015-08-20 09:42:19,40.5773,-77.264,20876742.0
33087,1645,Biden,Pa,Leaders of  conservative party that says it loves liberty and freedom are asking us to hate those seeking both. It will end in tears.,0.0,PA,5,-0.8,0,0,-0.8,PA,0.9,1,0,-0.8,http://www.nytimes.com/2015/08/20/opinion/gop-candidates-follow-trump-to-the-bottom-on-immigration.html,,,2015-08-20 07:23:26,40.5773,-77.264,2505497.0
33088,1646,Biden,Wayne,"No right thinking person gives Donald Trump any chance of becoming the Republican nominee, let alone President.  What is so disturbing is that there is a significant portion of our country that actually thinks he's the best of the Republican nominees.",0.0,"Wayne, PA",2,0.197023809524,1,1,0.21875,PA,0.576785714286,1,1,0.21875,http://www.nytimes.com/2015/08/20/opinion/gop-candidates-follow-trump-to-the-bottom-on-immigration.html,,,2015-08-20 04:40:46,40.5773,-77.264,66210859.0
33089,1647,Biden,Horsham,"As a twenty-two year-old woman from Colombia, my wife came to this country earnestly eager to assimilate into a culture she greatly admired. For her, this was a land of promise for the hard working, looking for opportunities and equal justice under the law. She believes in the mythical American Dream and its offer of a level playing field, where merit not birthright, is the determining factor in one's success.She attended a local college at night to learn English while working the day shift at a convenience store. From there, she continued her advancement throughout the years, eventually becoming a successful businesswoman and educator.She and I are grateful to live in this country and people who know my wife are grateful to her for the values she brought with her from Colombia. Immigrants bring a new prospective in our melting pot of cultures. It's what makes America exceptional.These calls for keeping the immigrants out is just a rehash of what The No Nothing Party of the 19th century was saying to my Irish ancestors. We ignored them as we should with the calls we're hearing today.A call that doesn't ""appeal to our better angels"" as Lincoln would have it, but to fear and small mindedness. My wife and I still believe in the America of inclusiveness .",1.0,"Horsham, PA",216,0.15579004329,1,1,0.8,PA,0.371158008658,1,1,0.8,http://www.nytimes.com/2015/08/20/opinion/gop-candidates-follow-trump-to-the-bottom-on-immigration.html,,,2015-08-20 05:49:57,40.5773,-77.264,65768738.0
33090,1648,Biden,East Greenville,"I suspect lost on most people who subscribe to Mr. Trump's bloviating (apparently including other candidates running for the presidency) is his 'fact' that ALL 11 million (or 20 or 39 or whatever number he spews at the moment) current 'illegal immigrants' are ALL Mexican.  And all along I thought they were also from Central and South America, Asia, the Middle East, and elsewhere.  I am becoming more enlightened by the day with his monotony.I wonder when he will bring up our porous northern border with Canada - the world's longest undefended border at +/- 4,000 miles..  Just think about all  the construction jobs that wall will create.  But I am getting ahead of myself.And in the spirit of a smaller central government, also think about all the temporary jobs that will be created when it employs who knows how many ICE agents to round up and deport these folks.  Add to that the legal community, court system, internment camps, transportation, etc.  as the USofA untangles the definition of citizenship for these detainees.  Better make sure my passport, birth certificate and family tree are all in order.Bingo - suddenly full employment, another one of his 'I'll create thousands of new jobs...' stump speech points.I think I am becoming a fan.  I'd send a campaign contribution - but apparently he doesn't need or want it.",0.0,"East Greenville, PA",7,0.160064935065,1,1,0.5,PA,0.436592111592,1,1,0.5,http://www.nytimes.com/2015/08/20/opinion/gop-candidates-follow-trump-to-the-bottom-on-immigration.html,,,2015-08-20 03:44:18,40.5773,-77.264,63633542.0
